filename,centroid_z,centroid_y,centroid_x,ecc_first,ecc_second,ecc_third,surface_area,radius
timelapse_test_dataset_102.tif,13.783132530120483,98.98418674698796,185.96536144578315,2.22233413821298,4.94760051592404,5.254797670975811,658.5080750938633,14.945369442302741
timelapse_test_dataset_102.tif,8.522886375875068,152.50511577813677,113.19547657512116,2.9141695210451264,4.866619842295031,5.843846360264638,819.0432888937206,19.009061790299725
timelapse_test_dataset_102.tif,9.947728686994399,144.6409458618544,45.54387056627256,2.5997288063562825,5.098462937588302,5.361761386916625,742.4410940844672,17.157336297858063
timelapse_test_dataset_102.tif,7.49392523364486,103.41261682242991,85.51728971962616,2.9415960420079155,5.393436504607945,5.952854047921762,931.1562195343192,20.738749138320244
timelapse_test_dataset_102.tif,7.373011196228639,182.3028874484384,64.08249852681202,2.310174074030085,5.15405348164721,6.206356008055515,800.7414795334558,17.609764181117963
timelapse_test_dataset_102.tif,8.311802701115678,13.966529653552554,60.17850851438638,2.6436220854740533,5.174784405076407,5.492651001618528,766.2437168908671,17.806658297928365
timelapse_test_dataset_102.tif,7.123111782477341,139.87462235649548,123.85725075528701,2.5818408938130895,4.345804486117487,5.187200122905018,667.0337807243692,15.018334571735679
timelapse_test_dataset_102.tif,11.139987827145466,144.53986609860013,140.39622641509433,2.7516318068875423,4.489686795396818,5.874032301115496,745.0424698707278,17.39783192957404
timelapse_test_dataset_102.tif,6.730743469524447,136.0870730073677,180.27126590756865,2.2436369641942995,5.160675577487838,5.587100069121618,740.8051837357983,16.115003214238104
timelapse_test_dataset_102.tif,7.1158192090395485,53.135028248587574,179.84802259887005,2.653737340628766,4.664647167702259,6.289554799107035,824.1752105957123,18.233264278609727
timelapse_test_dataset_102.tif,13.900852052672347,121.11541440743609,152.53989155693262,2.6174165238531777,4.410099469726325,4.900506650140541,639.5568738814173,14.735836872263874
timelapse_test_dataset_102.tif,8.903591682419659,73.35633270321361,62.03686200378072,2.575042296373284,4.1239913378837265,4.370870737628728,550.0784963610406,12.915564211783995
timelapse_test_dataset_102.tif,9.265989240884638,128.1243275552899,9.846981470412432,2.5434351725941124,5.127547457436488,5.7133401404420585,761.5024049375029,17.707080477049168
timelapse_test_dataset_102.tif,7.345168539325843,157.17303370786516,77.73393258426967,2.5876617670343345,5.780448979272208,6.542533946754771,988.666516964444,21.236195301574558
timelapse_test_dataset_102.tif,7.059300557526609,15.295995945261025,185.1520527116067,2.619938168097419,5.574147228892544,5.9966586147544545,900.3722356137216,19.72055811743243
timelapse_test_dataset_102.tif,13.431279620853081,17.597156398104264,166.0521327014218,1.5805406822380637,3.940402703254494,4.271070029369201,386.83331081875195,8.910908542379671
timelapse_test_dataset_102.tif,8.411495422177008,171.12716174974568,18.976602238046794,2.957516093626377,4.894808190402051,5.971771228235772,863.9000588632821,19.55137494514343
timelapse_test_dataset_102.tif,7.307277628032345,123.89690026954177,29.97035040431267,2.2234363787572704,5.270421561353882,5.5796557076502,731.4376597826215,16.22999210719362
timelapse_test_dataset_102.tif,11.355753646677472,61.070502431118314,149.62965964343599,2.293188552661846,4.746044162115362,4.938780575648059,612.9946131898143,14.242760814901265
timelapse_test_dataset_102.tif,11.556722689075631,69.8529411764706,15.497899159663865,1.0163461001759337,3.8641193489455907,4.529611032166628,440.01401577527173,6.814521682981439
timelapse_test_dataset_102.tif,7.66474358974359,178.5275641025641,86.81666666666666,2.2171368006866268,5.216640732850449,5.923812839216844,761.3544163097677,16.743895244895178
timelapse_test_dataset_102.tif,8.065433212996389,45.479693140794225,149.30415162454872,2.6645992794263034,5.897512987202025,6.30288314299909,935.268642567569,21.407208790767427
timelapse_test_dataset_102.tif,12.084391336818522,118.48020911127708,132.50485436893203,2.635010602795841,4.105143337734669,5.539474173807948,620.7581961302408,15.312736991087455
timelapse_test_dataset_102.tif,7.936107854630715,189.92790152403282,43.94783118405627,2.5662876459031096,5.173524265664511,5.757919742071877,756.7593396645235,18.01240156658035
timelapse_test_dataset_102.tif,8.60501567398119,136.96802507836992,84.53166144200627,2.3477936658780165,5.028024047674237,5.986258495434803,749.2047115294978,17.09261429967191
timelapse_test_dataset_102.tif,7.103115727002967,8.440652818991097,146.85682492581603,2.2776250937229774,4.660687233628614,5.480063072010026,693.1929854281977,15.013380920357715
timelapse_test_dataset_102.tif,12.737113402061855,114.31872852233677,178.31013745704468,2.290500083078193,4.565191387770802,4.893453499922885,589.0622000145875,13.78277007546193
timelapse_test_dataset_102.tif,8.61624649859944,8.029131652661064,130.9535014005602,3.0457888708730922,4.728487882613426,5.486899592708215,806.0330517176637,18.414759836639362
timelapse_test_dataset_102.tif,7.195383789586688,74.63070316693505,10.666129898013956,2.66692606249665,5.443546258324321,5.675607881379176,856.1915681097316,18.93521254256796
timelapse_test_dataset_102.tif,8.753631284916201,82.72234636871508,113.6486033519553,2.921158203594885,5.0404920085120954,5.403613202927633,788.6629402556179,18.498712742031945
timelapse_test_dataset_102.tif,7.320819112627986,170.81854379977247,136.26621160409556,2.59156228193792,5.09441509727437,5.881806514512238,803.8312988344849,18.201666058239514
timelapse_test_dataset_102.tif,9.02503128911139,95.16520650813517,19.083854818523154,2.6035262829092036,4.569874532516044,5.914748343804513,747.3137056106932,17.045183307952755
timelapse_test_dataset_102.tif,9.124457308248914,37.54703328509407,173.73371924746743,2.545277978545981,4.693091338592592,5.162778298962794,652.6432659950509,15.609361372428438
timelapse_test_dataset_102.tif,6.969586926917839,41.79573309123922,91.64820699046754,2.6684611604500703,5.9472775645809,6.115165376519918,988.8960364191961,21.1182632957649
timelapse_test_dataset_102.tif,7.095207667731629,79.54249201277955,176.44153354632587,2.5377888295854922,4.8470019897608045,5.664904050840766,751.4597960004704,16.933529625790367
timelapse_test_dataset_102.tif,13.87378640776699,47.47330097087379,58.16019417475728,1.2677580750148132,3.3818257389467745,3.8055103327062505,286.21229814657494,6.432804369575331
timelapse_test_dataset_102.tif,7.281359906213365,172.7485345838218,181.33704572098475,2.261820669222418,4.966161134921053,6.590533493431835,856.7531516088153,17.63057045275547
timelapse_test_dataset_102.tif,10.589403973509933,100.41541240216736,113.61167971101746,2.9457563796415642,4.74318615102689,5.267664702473306,753.9124060537686,17.562651345069302
timelapse_test_dataset_102.tif,11.610619469026549,184.29793510324484,77.38249754178958,2.22537174434853,3.8286987779629515,5.242040769985102,563.9852488236395,12.588368348849203
timelapse_test_dataset_102.tif,13.375382262996942,34.11391437308868,41.31574923547401,2.9034091464996896,4.286774562888495,4.62506292985631,628.1855123797684,14.908628328097144
timelapse_test_dataset_102.tif,7.1921739130434785,102.92652173913044,165.84304347826088,2.6398730422307217,5.969982951722987,6.3726953920526155,1022.9226118783964,21.60658820102487
timelapse_test_dataset_102.tif,14.237113402061855,69.54381443298969,131.2835051546392,1.2129010144773222,3.4460067702570356,3.5906033240901647,331.67393278775666,6.084234478422812
timelapse_test_dataset_102.tif,14.336221837088388,37.324090121317155,144.473136915078,1.6550791424141622,3.6332570003196483,3.982519510850671,359.89267119907055,8.30835792771066
timelapse_test_dataset_102.tif,7.191119691119691,7.992760617760617,29.50530888030888,2.7085001722717026,5.421505339309437,6.266089260825757,915.6478006886443,20.381222163972957
timelapse_test_dataset_102.tif,8.31312292358804,32.76827242524917,62.880398671096344,2.3024493120728042,4.5974276576939985,4.97726723417047,642.1047894264563,14.05391408293806
timelapse_test_dataset_102.tif,9.900352733686066,75.46825396825396,157.70017636684304,2.5008653610798883,4.4343949951901545,4.5674479794988505,572.1177167154955,13.689855506318924
timelapse_test_dataset_102.tif,7.77065637065637,120.76447876447877,68.15598455598456,2.374719233073914,4.468942925082123,5.420941661268868,636.812862777936,14.902571272412786
timelapse_test_dataset_102.tif,8.809988518943744,65.30022962112514,129.2646383467279,2.5296058649035356,4.795015667595521,6.389029306940723,812.3302517241317,18.176845405921064
timelapse_test_dataset_102.tif,9.158834027364664,85.06900654372397,139.2331945270672,2.631885786867874,5.130031580943244,5.588648880194308,756.0486144222623,17.856483421017217
timelapse_test_dataset_102.tif,11.156136528685549,165.80392156862746,157.54538852578068,2.5911871432959677,4.226127099382677,5.490847469769241,683.1547401490079,15.34807134390856
timelapse_test_dataset_102.tif,13.858712715855573,169.71742543171115,20.243328100470958,1.3246626353016238,4.015479331314068,4.534679393133898,509.72249428147796,8.34820001320078
timelapse_test_dataset_102.tif,7.4027459954233406,54.32322654462243,109.60354691075514,2.609099279721926,5.026859662548458,5.828846247867188,818.9429624755609,18.01274815899565
timelapse_test_dataset_102.tif,13.55955441302485,51.86632390745501,102.06341045415596,2.2570671495659624,4.279263725105976,5.339043957709537,602.9807550540045,13.854303132906704
timelapse_test_dataset_102.tif,9.906976744186046,62.32466940264478,36.17692658458732,3.1613302663536653,5.185425178724012,5.984522922169018,906.9717886599158,21.271062521812276
timelapse_test_dataset_102.tif,14.456,46.6944,165.0576,1.6253664694479113,3.91046323719519,4.157752465341956,387.1464604872918,8.872079448693952
timelapse_test_dataset_102.tif,8.75593851886353,21.001397298556125,15.9981369352585,2.942324926933288,5.517284262583272,5.9203651411557825,886.2761987974935,20.98181190984705
timelapse_test_dataset_102.tif,11.35617323852618,191.51389786683905,145.42016806722688,2.947803591439223,4.511894238511972,5.094697469869644,709.8640944717057,16.620748189011053
timelapse_test_dataset_102.tif,13.308921438082557,73.66045272969374,76.75632490013315,1.9155585152450252,3.782684069023797,4.3965666728022175,434.43923585764105,10.049383918623047
timelapse_test_dataset_102.tif,14.311850311850312,11.18918918918919,60.85031185031185,1.682029429090394,3.362279561470143,3.5633232053214927,366.4456097599199,7.4053982280865505
timelapse_test_dataset_102.tif,15.567901234567902,27.00493827160494,10.861728395061728,1.5999020798661001,3.000905751097985,3.5857234380524576,298.58845279455863,6.66727495938313
timelapse_test_dataset_102.tif,9.993438320209973,57.308398950131235,85.2769028871391,1.9293149884764675,3.938333111914223,4.240072402827502,468.2614397769689,10.124942646501093
timelapse_test_dataset_102.tif,12.460176991150442,122.65191740412979,62.474926253687315,1.1486793223025047,3.243792612639465,3.54490427650976,294.0694327765479,5.587758107698952
timelapse_test_dataset_102.tif,14.140952380952381,180.58666666666667,131.58285714285714,1.9704689380991562,3.3455873940237573,3.3819872452604427,335.7374342104213,7.921534021253387
timelapse_test_dataset_102.tif,14.903814262023218,91.85074626865672,120.62520729684908,1.9028430394940168,3.4814084955103377,3.812631535344082,369.599304439988,8.608388479918728
timelapse_test_dataset_102.tif,14.460416666666667,121.6875,15.854166666666666,1.676552708005595,3.2930081711700625,3.611174981498289,360.03060999661153,7.3525677529445685
timelapse_test_dataset_102.tif,11.74537037037037,159.55092592592592,100.5054012345679,2.680417145719518,4.430335971648788,4.798153155316026,615.4986407776447,14.807285054835932
timelapse_test_dataset_102.tif,8.405679513184584,192.53549695740364,194.3133874239351,2.6796479420928847,3.442801825171821,4.394666458983796,508.0665651341166,11.801678747844614
timelapse_test_dataset_102.tif,9.817910447761195,97.29432835820896,59.23402985074627,2.5978026909429364,5.0754959015361125,5.5812340178742605,751.4697757499999,17.560757711345918
timelapse_test_dataset_102.tif,9.119324181626189,113.27560718057022,24.732840549102427,1.817163813980798,4.15073140866223,5.213871901999357,546.9294498038126,11.564300778141945
timelapse_test_dataset_102.tif,12.997237569060774,68.24033149171271,181.22099447513813,1.3271237931274211,3.2816872443191416,3.404730066660371,290.7665752933299,6.035698539015995
